timestamp,lastUpdateId,type,price,quantity
2025-04-11 17:56:51.543836,66512026288,bid,81967.04000000,0.04021000
2025-04-11 17:56:51.543836,66512026288,bid,81965.89000000,0.04333000
2025-04-11 17:56:51.543836,66512026288,bid,81965.16000000,0.01146000
2025-04-11 17:56:51.543836,66512026288,bid,81964.00000000,0.00031000
2025-04-11 17:56:51.543836,66512026288,bid,81963.51000000,0.00219000
2025-04-11 17:56:51.543836,66512026288,bid,81963.16000000,0.00007000
2025-04-11 17:56:51.543836,66512026288,bid,81963.12000000,0.01723000
2025-04-11 17:56:51.543836,66512026288,bid,81963.08000000,0.00012000
2025-04-11 17:56:51.543836,66512026288,bid,81963.06000000,1.60266000
2025-04-11 17:56:51.543836,66512026288,bid,81963.05000000,1.09378000
2025-04-11 17:56:51.543836,66512026288,bid,81963.04000000,0.00028000
2025-04-11 17:56:51.543836,66512026288,bid,81962.56000000,0.00202000
2025-04-11 17:56:51.543836,66512026288,bid,81962.34000000,0.07327000
2025-04-11 17:56:51.543836,66512026288,bid,81960.68000000,0.02442000
2025-04-11 17:56:51.543836,66512026288,ask,81968.00000000,0.89990000
2025-04-11 17:56:51.543836,66512026288,ask,81968.01000000,0.00041000
2025-04-11 17:56:51.543836,66512026288,ask,81968.02000000,0.00007000
2025-04-11 17:56:51.543836,66512026288,ask,81968.68000000,0.00022000
2025-04-11 17:56:51.543836,66512026288,ask,81968.69000000,0.15983000
2025-04-11 17:56:51.543836,66512026288,ask,81968.98000000,0.00007000
2025-04-11 17:56:51.543836,66512026288,ask,81969.03000000,0.00015000
2025-04-11 17:56:51.543836,66512026288,ask,81969.34000000,0.00014000
2025-04-11 17:56:51.543836,66512026288,ask,81969.35000000,0.00007000
2025-04-11 17:56:51.543836,66512026288,ask,81969.61000000,0.00243000
2025-04-11 17:56:51.543836,66512026288,ask,81969.80000000,0.00007000
2025-04-11 17:56:51.543836,66512026288,ask,81969.82000000,0.00007000
2025-04-11 17:56:51.543836,66512026288,ask,81970.00000000,0.06254000
2025-04-11 17:56:51.543836,66512026288,ask,81971.25000000,0.00024000
2025-04-11 17:56:51.543836,66512026288,ask,81971.54000000,0.00473000
2025-04-11 17:56:51.543836,66512026288,ask,81971.69000000,0.24234000
2025-04-11 17:56:51.543836,66512026288,ask,81972.00000000,0.06254000
2025-04-11 17:56:51.543836,66512026288,ask,81972.31000000,0.12067000
2025-04-11 17:56:51.543836,66512026288,ask,81972.91000000,0.00012000
2025-04-11 17:56:51.543836,66512026288,ask,81973.29000000,0.00013000
2025-04-11 17:56:51.643905,66512026371,bid,81967.99000000,4.75677000
2025-04-11 17:56:51.643905,66512026371,bid,81967.98000000,0.00031000
2025-04-11 17:56:51.643905,66512026371,bid,81967.94000000,0.04035000
2025-04-11 17:56:51.643905,66512026371,bid,81967.36000000,0.06323000
2025-04-11 17:56:51.643905,66512026371,bid,81967.35000000,0.09521000
2025-04-11 17:56:51.643905,66512026371,bid,81967.32000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,bid,81967.04000000,0.04021000
2025-04-11 17:56:51.643905,66512026371,bid,81966.54000000,0.00014000
2025-04-11 17:56:51.643905,66512026371,bid,81965.89000000,0.04326000
2025-04-11 17:56:51.643905,66512026371,bid,81965.72000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,bid,81965.16000000,0.01146000
2025-04-11 17:56:51.643905,66512026371,bid,81964.07000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,bid,81964.00000000,0.00031000
2025-04-11 17:56:51.643905,66512026371,bid,81963.16000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,bid,81963.12000000,0.01723000
2025-04-11 17:56:51.643905,66512026371,bid,81963.08000000,0.00012000
2025-04-11 17:56:51.643905,66512026371,bid,81963.07000000,0.86147000
2025-04-11 17:56:51.643905,66512026371,bid,81963.06000000,0.04936000
2025-04-11 17:56:51.643905,66512026371,bid,81963.05000000,0.97941000
2025-04-11 17:56:51.643905,66512026371,bid,81963.04000000,0.00028000
2025-04-11 17:56:51.643905,66512026371,ask,81968.00000000,1.20296000
2025-04-11 17:56:51.643905,66512026371,ask,81968.01000000,0.00041000
2025-04-11 17:56:51.643905,66512026371,ask,81968.02000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,ask,81968.68000000,0.00022000
2025-04-11 17:56:51.643905,66512026371,ask,81968.69000000,0.15990000
2025-04-11 17:56:51.643905,66512026371,ask,81968.98000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,ask,81969.03000000,0.00015000
2025-04-11 17:56:51.643905,66512026371,ask,81969.34000000,0.00014000
2025-04-11 17:56:51.643905,66512026371,ask,81969.35000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,ask,81969.61000000,0.00243000
2025-04-11 17:56:51.643905,66512026371,ask,81969.80000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,ask,81969.82000000,0.00007000
2025-04-11 17:56:51.643905,66512026371,ask,81970.00000000,0.06254000
2025-04-11 17:56:51.643905,66512026371,ask,81971.25000000,0.00024000
2025-04-11 17:56:51.643905,66512026371,ask,81971.54000000,0.00473000
2025-04-11 17:56:51.643905,66512026371,ask,81971.69000000,0.24234000
2025-04-11 17:56:51.643905,66512026371,ask,81971.99000000,0.32421000
